ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-04-05,370007.36490457744,137638.0307543856,417452.61533105496,370007.36490457744,370007.36490457744,-86207.15741737753,-86207.15741737753,-86207.15741737753,-57074.66279785483,-57074.66279785483,-57074.66279785483,-29132.494619522695,-29132.494619522695,-29132.494619522695,0.0,0.0,0.0,283800.2074871999
2013-04-06,370378.7471392334,332427.5782214341,627877.7715958816,370378.7471392334,370378.7471392334,105979.04607725171,105979.04607725171,105979.04607725171,134041.40660607954,134041.40660607954,134041.40660607954,-28062.360528827816,-28062.360528827816,-28062.360528827816,0.0,0.0,0.0,476357.7932164851
2013-04-07,370750.1293738893,379714.4523574592,671373.6496943899,370750.1293738893,370750.1293738893,161561.01515027767,161561.01515027767,161561.01515027767,188391.55704698403,188391.55704698403,188391.55704698403,-26830.54189670633,-26830.54189670633,-26830.54189670633,0.0,0.0,0.0,532311.144524167
2013-04-08,371121.5116085453,189280.52514659907,466844.1968283509,371121.5116085453,371121.5116085453,-46590.924686489925,-46590.924686489925,-46590.924686489925,-21095.66539509285,-21095.66539509285,-21095.66539509285,-25495.25929139708,-25495.25929139708,-25495.25929139708,0.0,0.0,0.0,324530.5869220554
2013-04-09,371492.8938432012,133011.21219022767,421341.2900583101,371492.8938432012,371492.8938432012,-92284.76116687953,-92284.76116687953,-92284.76116687953,-68169.68115657184,-68169.68115657184,-68169.68115657184,-24115.080010307684,-24115.080010307684,-24115.080010307684,0.0,0.0,0.0,279208.13267632166
2013-04-10,371864.27607785724,169647.15616077263,440729.49641473487,371864.27607785724,371864.27607785724,-66968.85441265622,-66968.85441265622,-66968.85441265622,-44221.55368851974,-44221.55368851974,-44221.55368851974,-22747.300724136498,-22747.300724136498,-22747.300724136498,0.0,0.0,0.0,304895.421665201
2013-04-11,372235.65831251314,78210.6885897338,357479.035023758,372235.65831251314,372235.65831251314,-153317.82723633735,-153317.82723633735,-153317.82723633735,-131871.40061549525,-131871.40061549525,-131871.40061549525,-21446.42662084213,-21446.42662084213,-21446.42662084213,0.0,0.0,0.0,218917.8310761758
2013-04-12,372607.04054716916,155507.8507748682,442101.30841212306,372607.04054716916,372607.04054716916,-77337.44848756058,-77337.44848756058,-77337.44848756058,-57074.662798076126,-57074.662798076126,-57074.662798076126,-20262.785689484444,-20262.785689484444,-20262.785689484444,0.0,0.0,0.0,295269.59205960855
2013-04-13,372978.42278182507,354550.07698938006,628460.3264699312,372978.42278182507,372978.42278182507,114800.09493673863,114800.09493673863,114800.09493673863,134041.4066062079,134041.4066062079,134041.4066062079,-19241.31166946925,-19241.31166946925,-19241.31166946925,0.0,0.0,0.0,487778.5177185637
2013-04-14,373349.8050164811,401822.2389528504,675491.8964020882,373349.8050164811,373349.8050164811,169971.03377811005,169971.03377811005,169971.03377811005,188391.5570471447,188391.5570471447,188391.5570471447,-18420.523269034704,-18420.523269034704,-18420.523269034704,0.0,0.0,0.0,543320.8387945911
2013-04-15,373721.18725113705,194453.78887715394,464894.31475519657,373721.18725113705,373721.18725113705,-38927.38611856499,-38927.38611856499,-38927.38611856499,-21095.665394954576,-21095.665394954576,-21095.665394954576,-17831.720723610426,-17831.720723610426,-17831.720723610426,0.0,0.0,0.0,334793.80113257206
2013-04-16,374092.569485793,145090.9401598878,427617.7496070812,374092.569485793,374092.569485793,-85668.09498575976,-85668.09498575976,-85668.09498575976,-68169.68115646274,-68169.68115646274,-68169.68115646274,-17498.413829297027,-17498.413829297027,-17498.413829297027,0.0,0.0,0.0,288424.47450003325
2013-04-17,374463.9517204489,171109.5840055607,449992.8936384614,374463.9517204489,374463.9517204489,-61657.54215132679,-61657.54215132679,-61657.54215132679,-44221.55368851688,-44221.55368851688,-44221.55368851688,-17435.98846280992,-17435.98846280992,-17435.98846280992,0.0,0.0,0.0,312806.40956912213
2013-04-18,374835.33395510487,92950.62088670443,372996.87428128376,374835.33395510487,374835.33395510487,-149523.0121197129,-149523.0121197129,-149523.0121197129,-131871.4006155616,-131871.4006155616,-131871.4006155616,-17651.611504151282,-17651.611504151282,-17651.611504151282,0.0,0.0,0.0,225312.32183539198
2013-04-19,375206.71618976083,156468.76641173687,450724.55948242446,375206.71618976083,375206.71618976083,-75219.03001773552,-75219.03001773552,-75219.03001773552,-57074.662798254634,-57074.662798254634,-57074.662798254634,-18144.367219480897,-18144.367219480897,-18144.367219480897,0.0,0.0,0.0,299987.6861720253
2013-04-20,375578.09838733525,354764.60695879435,635539.1684204836,375578.09838733525,375578.09838733525,115135.79486884097,115135.79486884097,115135.79486884097,134041.40660598187,134041.40660598187,134041.40660598187,-18905.611737140924,-18905.611737140924,-18905.611737140924,0.0,0.0,0.0,490713.8932561762
2013-04-21,375949.48058490973,409461.9735580293,691234.7001694089,375949.48058490973,375949.48058490973,168472.03061041574,168472.03061041574,168472.03061041574,188391.55704708892,188391.55704708892,188391.55704708892,-19919.526436673208,-19919.526436673208,-19919.526436673208,0.0,0.0,0.0,544421.5111953255
2013-04-22,376320.86278248415,185560.1551220185,465044.6789379316,376320.86278248415,376320.86278248415,-42259.51142041604,-42259.51142041604,-42259.51142041604,-21095.665394629752,-21095.665394629752,-21095.665394629752,-21163.84602578629,-21163.84602578629,-21163.84602578629,0.0,0.0,0.0,334061.3513620681
2013-04-23,376692.24498005863,135365.03942004812,419695.9880368329,376692.24498005863,376692.24498005863,-90780.41408682485,-90780.41408682485,-90780.41408682485,-68169.68115635363,-68169.68115635363,-68169.68115635363,-22610.732930471204,-22610.732930471204,-22610.732930471204,0.0,0.0,0.0,285911.83089323377
2013-04-24,377063.62717763305,171033.21062493438,443953.9397467945,377063.62717763305,377063.62717763305,-68449.32015577875,-68449.32015577875,-68449.32015577875,-44221.55368862314,-44221.55368862314,-44221.55368862314,-24227.76646715561,-24227.76646715561,-24227.76646715561,0.0,0.0,0.0,308614.3070218543
2013-04-25,377435.00937520753,85422.9887528325,351974.1165609323,377435.00937520753,377435.00937520753,-157850.41378298917,-157850.41378298917,-157850.41378298917,-131871.40061549802,-131871.40061549802,-131871.40061549802,-25979.013167491146,-25979.013167491146,-25979.013167491146,0.0,0.0,0.0,219584.59559221836
2013-04-26,377806.391572782,151458.9194180658,433877.8316977235,377806.391572782,377806.391572782,-84900.8064144814,-84900.8064144814,-84900.8064144814,-57074.66279815595,-57074.66279815595,-57074.66279815595,-27826.14361632546,-27826.14361632546,-27826.14361632546,0.0,0.0,0.0,292905.5851583006
2013-04-27,378177.77377035643,342778.61567631626,623764.694251264,378177.77377035643,378177.77377035643,104311.84536726997,104311.84536726997,104311.84536726997,134041.40660611022,134041.40660611022,134041.40660611022,-29729.561238840255,-29729.561238840255,-29729.561238840255,0.0,0.0,0.0,482489.6191376264
2013-04-28,378549.1559679309,394679.2779565905,672661.1438992431,378549.1559679309,378549.1559679309,156742.0474509641,156742.0474509641,156742.0474509641,188391.55704697728,188391.55704697728,188391.55704697728,-31649.509596013217,-31649.509596013217,-31649.509596013217,0.0,0.0,0.0,535291.203418895
2013-04-29,378920.53816550534,185283.9575456858,460233.41946069733,378920.53816550534,378920.53816550534,-54642.79224585007,-54642.79224585007,-54642.79224585007,-21095.665394821717,-21095.665394821717,-21095.665394821717,-33547.126851028355,-33547.126851028355,-33547.126851028355,0.0,0.0,0.0,324277.74591965525
2013-04-30,379291.9203630798,133129.36345353833,426301.20687963994,379291.9203630798,379291.9203630798,-103555.1002118054,-103555.1002118054,-103555.1002118054,-68169.68115653073,-68169.68115653073,-68169.68115653073,-35385.41905527468,-35385.41905527468,-35385.41905527468,0.0,0.0,0.0,275736.82015127444
2013-05-01,379663.30256065424,160571.58505016775,445569.5005449325,379663.30256065424,379663.30256065424,-81351.68133880277,-81351.68133880277,-81351.68133880277,-44221.553688450615,-44221.553688450615,-44221.553688450615,-37130.127650352166,-37130.127650352166,-37130.127650352166,0.0,0.0,0.0,298311.62122185144
2013-05-02,380034.6847582287,74960.8781074906,353261.6495447464,380034.6847582287,380034.6847582287,-170621.8715641555,-170621.8715641555,-170621.8715641555,-131871.4006154801,-131871.4006154801,-131871.4006154801,-38750.470948675415,-38750.470948675415,-38750.470948675415,0.0,0.0,0.0,209412.8131940732
2013-05-03,380406.06695580314,138603.33867926957,431502.29466368025,380406.06695580314,380406.06695580314,-97294.4069814802,-97294.4069814802,-97294.4069814802,-57074.66279801444,-57074.66279801444,-57074.66279801444,-40219.74418346578,-40219.74418346578,-40219.74418346578,0.0,0.0,0.0,283111.65997432295
2013-05-04,380777.4491533776,343387.63147647295,613360.8926227893,380777.4491533776,380777.4491533776,92525.63876703827,92525.63876703827,92525.63876703827,134041.4066062386,134041.4066062386,134041.4066062386,-41515.76783920033,-41515.76783920033,-41515.76783920033,0.0,0.0,0.0,473303.0879204159
2013-05-05,381148.8313509521,381436.75550700753,662443.1779002504,381148.8313509521,381148.8313509521,145770.37783211182,145770.37783211182,145770.37783211182,188391.5570469215,188391.5570469215,188391.5570469215,-42621.179214809694,-42621.179214809694,-42621.179214809694,0.0,0.0,0.0,526919.2091830639
2013-05-06,381520.2135485265,178226.2003695081,462107.3515986688,381520.2135485265,381520.2135485265,-64619.23275617004,-64619.23275617004,-64619.23275617004,-21095.665394590178,-21095.665394590178,-21095.665394590178,-43523.56736157986,-43523.56736157986,-43523.56736157986,0.0,0.0,0.0,316900.9807923565
2013-05-07,381891.595746101,131086.0388042163,405976.4245525624,381891.595746101,381891.595746101,-112385.13766596167,-112385.13766596167,-112385.13766596167,-68169.68115642163,-68169.68115642163,-68169.68115642163,-44215.45650954006,-44215.45650954006,-44215.45650954006,0.0,0.0,0.0,269506.45808013936
2013-05-08,382262.9779436754,156608.2949147024,435198.08987010835,382262.9779436754,382262.9779436754,-88915.7013862855,-88915.7013862855,-88915.7013862855,-44221.553688556865,-44221.553688556865,-44221.553688556865,-44694.147697728615,-44694.147697728615,-44694.147697728615,0.0,0.0,0.0,293347.27655738994
2013-05-09,382634.3601412499,63924.480146559035,341253.082615574,382634.3601412499,382634.3601412499,-176832.83303091378,-176832.83303091378,-176832.83303091378,-131871.40061550084,-131871.40061550084,-131871.40061550084,-44961.43241541294,-44961.43241541294,-44961.43241541294,0.0,0.0,0.0,205801.52711033612
2013-05-10,383005.7423388243,140006.37103319218,415454.7044465003,383005.7423388243,383005.7423388243,-102097.85832527929,-102097.85832527929,-102097.85832527929,-57074.66279791574,-57074.66279791574,-57074.66279791574,-45023.19552736356,-45023.19552736356,-45023.19552736356,0.0,0.0,0.0,280907.884013545
2013-05-11,383377.12453639886,329633.8888240259,616302.434713173,383377.12453639886,383377.12453639886,89152.47910513647,89152.47910513647,89152.47910513647,134041.40660601258,134041.40660601258,134041.40660601258,-44888.92750087612,-44888.92750087612,-44888.92750087612,0.0,0.0,0.0,472529.60364153533
2013-05-12,383748.5067339732,392771.9216204269,665542.3443973258,383748.5067339732,383748.5067339732,143820.3891368961,143820.3891368961,143820.3891368961,188391.55704702646,188391.55704702646,188391.55704702646,-44571.16791013039,-44571.16791013039,-44571.16791013039,0.0,0.0,0.0,527568.8958708693
2013-05-13,384119.88893154776,177231.64453932364,459922.32099172927,384119.88893154776,384119.88893154776,-65180.56871677986,-65180.56871677986,-65180.56871677986,-21095.66539468886,-21095.66539468886,-21095.66539468886,-44084.903322091006,-44084.903322091006,-44084.903322091006,0.0,0.0,0.0,318939.3202147679
2013-05-14,384491.2711291222,130027.23179310022,423943.8636257775,384491.2711291222,384491.2711291222,-111616.62411566498,-111616.62411566498,-111616.62411566498,-68169.68115642486,-68169.68115642486,-68169.68115642486,-43446.94295924013,-43446.94295924013,-43446.94295924013,0.0,0.0,0.0,272874.6470134572
2013-05-15,384862.6533266967,159479.272324278,428980.49580169085,384862.6533266967,384862.6533266967,-86896.84869146188,-86896.84869146188,-86896.84869146188,-44221.553688663145,-44221.553688663145,-44221.553688663145,-42675.29500279874,-42675.29500279874,-42675.29500279874,0.0,0.0,0.0,297965.8046352348
2013-05-16,385234.0355242711,66137.59304571175,352196.39626680576,385234.0355242711,385234.0355242711,-173659.9657070015,-173659.9657070015,-173659.9657070015,-131871.40061535293,-131871.40061535293,-131871.40061535293,-41788.565091648576,-41788.565091648576,-41788.565091648576,0.0,0.0,0.0,211574.06981726957
2013-05-17,385605.4177218456,135632.38970100088,425159.56895151746,385605.4177218456,385605.4177218456,-97880.05935467234,-97880.05935467234,-97880.05935467234,-57074.66279813708,-57074.66279813708,-57074.66279813708,-40805.39655653526,-40805.39655653526,-40805.39655653526,0.0,0.0,0.0,287725.3583671733
2013-05-18,385976.79991942004,345701.8330287587,619817.6828583663,385976.79991942004,385976.79991942004,94297.43730837276,94297.43730837276,94297.43730837276,134041.40660614095,134041.40660614095,134041.40660614095,-39743.9692977682,-39743.9692977682,-39743.9692977682,0.0,0.0,0.0,480274.2372277928
2013-05-19,386348.1821169945,384332.83114391874,675296.3811264579,386348.1821169945,386348.1821169945,149769.98596732563,149769.98596732563,149769.98596732563,188391.55704697064,188391.55704697064,188391.55704697064,-38621.57107964501,-38621.57107964501,-38621.57107964501,0.0,0.0,0.0,536118.1680843201
2013-05-20,386719.56431456894,182409.68576330994,462520.9500656688,386719.56431456894,386719.56431456894,-58549.9168963808,-58549.9168963808,-58549.9168963808,-21095.66539478757,-21095.66539478757,-21095.66539478757,-37454.251501593215,-37454.251501593215,-37454.251501593215,0.0,0.0,0.0,328169.64741818816
2013-05-21,387090.9465121434,131994.116324737,429699.87687378796,387090.9465121434,387090.9465121434,-104426.24630782029,-104426.24630782029,-104426.24630782029,-68169.68115631574,-68169.68115631574,-68169.68115631574,-36256.56515150453,-36256.56515150453,-36256.56515150453,0.0,0.0,0.0,282664.70020432316
2013-05-22,387462.32870971784,167067.42138740842,436930.6547714647,387462.32870971784,387462.32870971784,-79262.96028063176,-79262.96028063176,-79262.96028063176,-44221.553688490625,-44221.553688490625,-44221.553688490625,-35041.40659214114,-35041.40659214114,-35041.40659214114,0.0,0.0,0.0,308199.36842908605
2013-05-23,387833.7109072923,84924.61756598219,365793.6716419668,387833.7109072923,387833.7109072923,-165691.33663574568,-165691.33663574568,-165691.33663574568,-131871.40061550363,-131871.40061550363,-131871.40061550363,-33819.93602024206,-33819.93602024206,-33819.93602024206,0.0,0.0,0.0,222142.37427154664
2013-05-24,388205.0931048668,161154.14166244213,433897.67861224484,388205.0931048668,388205.0931048668,-89676.25360618187,-89676.25360618187,-89676.25360618187,-57074.66279799557,-57074.66279799557,-57074.66279799557,-32601.59080818631,-32601.59080818631,-32601.59080818631,0.0,0.0,0.0,298528.8394986849
2013-05-25,388576.4753024412,349428.3198462041,631447.5443792093,388576.4753024412,388576.4753024412,102647.23178742306,102647.23178742306,102647.23178742306,134041.40660627646,134041.40660627646,134041.40660627646,-31394.174818853407,-31394.174818853407,-31394.174818853407,0.0,0.0,0.0,491223.7070898643
2013-05-26,388947.8575000157,397860.2335272053,687860.0750721853,388947.8575000157,388947.8575000157,158187.542554619,158187.542554619,158187.542554619,188391.55704707565,188391.55704707565,188391.55704707565,-30204.014492456667,-30204.014492456667,-30204.014492456667,0.0,0.0,0.0,547135.4000546347
2013-05-27,389319.2396975901,206708.4860397737,487598.0230157997,389319.2396975901,389319.2396975901,-50131.83373296682,-50131.83373296682,-50131.83373296682,-21095.665394649284,-21095.665394649284,-21095.665394649284,-29036.168338317537,-29036.168338317537,-29036.168338317537,0.0,0.0,0.0,339187.4059646233
